image_path,label
/kaggle/input/leapgestrecog/leapGestRecog/07/05_thumb/frame_07_05_0033.png,05_thumb
/kaggle/input/leapgestrecog/leapGestRecog/07/05_thumb/frame_07_05_0076.png,05_thumb
/kaggle/input/leapgestrecog/leapGestRecog/07/05_thumb/frame_07_05_0148.png,05_thumb
/kaggle/input/leapgestrecog/leapGestRecog/07/05_thumb/frame_07_05_0172.png,05_thumb
/kaggle/input/leapgestrecog/leapGestRecog/07/05_thumb/frame_07_05_0051.png,05_thumb
/kaggle/input/leapgestrecog/leapGestRecog/07/05_thumb/frame_07_05_0110.png,05_thumb
/kaggle/input/leapgestrecog/leapGestRecog/07/05_thumb/frame_07_05_0173.png,05_thumb
/kaggle/input/leapgestrecog/leapGestRecog/07/05_thumb/frame_07_05_0079.png,05_thumb
/kaggle/input/leapgestrecog/leapGestRecog/07/05_thumb/frame_07_05_0152.png,05_thumb
/kaggle/input/leapgestrecog/leapGestRecog/07/05_thumb/frame_07_05_0009.png,05_thumb
/kaggle/input/leapgestrecog/leapGestRecog/07/05_thumb/frame_07_05_0119.png,05_thumb
/kaggle/input/leapgestrecog/leapGestRecog/07/05_thumb/frame_07_05_0052.png,05_thumb
/kaggle/input/leapgestrecog/leapGestRecog/07/05_thumb/frame_07_05_0134.png,05_thumb
/kaggle/input/leapgestrecog/leapGestRecog/07/05_thumb/frame_07_05_0078.png,05_thumb
/kaggle/input/leapgestrecog/leapGestRecog/07/05_thumb/frame_07_05_0199.png,05_thumb
/kaggle/input/leapgestrecog/leapGestRecog/07/05_thumb/frame_07_05_0095.png,05_thumb
/kaggle/input/leapgestrecog/leapGestRecog/07/05_thumb/frame_07_05_0083.png,05_thumb
/kaggle/input/leapgestrecog/leapGestRecog/07/05_thumb/frame_07_05_0109.png,05_thumb
/kaggle/input/leapgestrecog/leapGestRecog/07/05_thumb/frame_07_05_0021.png,05_thumb
/kaggle/input/leapgestrecog/leapGestRecog/07/05_thumb/frame_07_05_0102.png,05_thumb
/kaggle/input/leapgestrecog/leapGestRecog/07/05_thumb/frame_07_05_0098.png,05_thumb
/kaggle/input/leapgestrecog/leapGestRecog/07/05_thumb/frame_07_05_0016.png,05_thumb
/kaggle/input/leapgestrecog/leapGestRecog/07/05_thumb/frame_07_05_0037.png,05_thumb
/kaggle/input/leapgestrecog/leapGestRecog/07/05_thumb/frame_07_05_0034.png,05_thumb
/kaggle/input/leapgestrecog/leapGestRecog/07/05_thumb/frame_07_05_0127.png,05_thumb
/kaggle/input/leapgestrecog/leapGestRecog/07/05_thumb/frame_07_05_0018.png,05_thumb
/kaggle/input/leapgestrecog/leapGestRecog/07/05_thumb/frame_07_05_0096.png,05_thumb
/kaggle/input/leapgestrecog/leapGestRecog/07/05_thumb/frame_07_05_0031.png,05_thumb
/kaggle/input/leapgestrecog/leapGestRecog/07/05_thumb/frame_07_05_0141.png,05_thumb
/kaggle/input/leapgestrecog/leapGestRecog/07/05_thumb/frame_07_05_0137.png,05_thumb
/kaggle/input/leapgestrecog/leapGestRecog/07/05_thumb/frame_07_05_0097.png,05_thumb
/kaggle/input/leapgestrecog/leapGestRecog/07/05_thumb/frame_07_05_0036.png,05_thumb
/kaggle/input/leapgestrecog/leapGestRecog/07/05_thumb/frame_07_05_0077.png,05_thumb
/kaggle/input/leapgestrecog/leapGestRecog/07/05_thumb/frame_07_05_0089.png,05_thumb
/kaggle/input/leapgestrecog/leapGestRecog/07/05_thumb/frame_07_05_0064.png,05_thumb
/kaggle/input/leapgestrecog/leapGestRecog/07/05_thumb/frame_07_05_0042.png,05_thumb
/kaggle/input/leapgestrecog/leapGestRecog/07/05_thumb/frame_07_05_0047.png,05_thumb
/kaggle/input/leapgestrecog/leapGestRecog/07/05_thumb/frame_07_05_0167.png,05_thumb
/kaggle/input/leapgestrecog/leapGestRecog/07/05_thumb/frame_07_05_0067.png,05_thumb
/kaggle/input/leapgestrecog/leapGestRecog/07/05_thumb/frame_07_05_0092.png,05_thumb
/kaggle/input/leapgestrecog/leapGestRecog/07/05_thumb/frame_07_05_0144.png,05_thumb
/kaggle/input/leapgestrecog/leapGestRecog/07/05_thumb/frame_07_05_0015.png,05_thumb
/kaggle/input/leapgestrecog/leapGestRecog/07/05_thumb/frame_07_05_0007.png,05_thumb
/kaggle/input/leapgestrecog/leapGestRecog/07/05_thumb/frame_07_05_0080.png,05_thumb
/kaggle/input/leapgestrecog/leapGestRecog/07/05_thumb/frame_07_05_0150.png,05_thumb
/kaggle/input/leapgestrecog/leapGestRecog/07/05_thumb/frame_07_05_0070.png,05_thumb
/kaggle/input/leapgestrecog/leapGestRecog/07/05_thumb/frame_07_05_0101.png,05_thumb
/kaggle/input/leapgestrecog/leapGestRecog/07/05_thumb/frame_07_05_0197.png,05_thumb
/kaggle/input/leapgestrecog/leapGestRecog/07/05_thumb/frame_07_05_0028.png,05_thumb
/kaggle/input/leapgestrecog/leapGestRecog/07/05_thumb/frame_07_05_0145.png,05_thumb
/kaggle/input/leapgestrecog/leapGestRecog/07/05_thumb/frame_07_05_0087.png,05_thumb
/kaggle/input/leapgestrecog/leapGestRecog/07/05_thumb/frame_07_05_0019.png,05_thumb
/kaggle/input/leapgestrecog/leapGestRecog/07/05_thumb/frame_07_05_0175.png,05_thumb
/kaggle/input/leapgestrecog/leapGestRecog/07/05_thumb/frame_07_05_0111.png,05_thumb
/kaggle/input/leapgestrecog/leapGestRecog/07/05_thumb/frame_07_05_0059.png,05_thumb
/kaggle/input/leapgestrecog/leapGestRecog/07/05_thumb/frame_07_05_0012.png,05_thumb
/kaggle/input/leapgestrecog/leapGestRecog/07/05_thumb/frame_07_05_0156.png,05_thumb
/kaggle/input/leapgestrecog/leapGestRecog/07/05_thumb/frame_07_05_0099.png,05_thumb
/kaggle/input/leapgestrecog/leapGestRecog/07/05_thumb/frame_07_05_0196.png,05_thumb
/kaggle/input/leapgestrecog/leapGestRecog/07/05_thumb/frame_07_05_0006.png,05_thumb
/kaggle/input/leapgestrecog/leapGestRecog/07/05_thumb/frame_07_05_0138.png,05_thumb
/kaggle/input/leapgestrecog/leapGestRecog/07/05_thumb/frame_07_05_0133.png,05_thumb
/kaggle/input/leapgestrecog/leapGestRecog/07/05_thumb/frame_07_05_0180.png,05_thumb
/kaggle/input/leapgestrecog/leapGestRecog/07/05_thumb/frame_07_05_0158.png,05_thumb
/kaggle/input/leapgestrecog/leapGestRecog/07/05_thumb/frame_07_05_0084.png,05_thumb
/kaggle/input/leapgestrecog/leapGestRecog/07/05_thumb/frame_07_05_0139.png,05_thumb
/kaggle/input/leapgestrecog/leapGestRecog/07/05_thumb/frame_07_05_0013.png,05_thumb
/kaggle/input/leapgestrecog/leapGestRecog/07/05_thumb/frame_07_05_0130.png,05_thumb
/kaggle/input/leapgestrecog/leapGestRecog/07/05_thumb/frame_07_05_0179.png,05_thumb
/kaggle/input/leapgestrecog/leapGestRecog/07/05_thumb/frame_07_05_0020.png,05_thumb
/kaggle/input/leapgestrecog/leapGestRecog/07/05_thumb/frame_07_05_0143.png,05_thumb
/kaggle/input/leapgestrecog/leapGestRecog/07/05_thumb/frame_07_05_0159.png,05_thumb
/kaggle/input/leapgestrecog/leapGestRecog/07/05_thumb/frame_07_05_0165.png,05_thumb
/kaggle/input/leapgestrecog/leapGestRecog/07/05_thumb/frame_07_05_0146.png,05_thumb
/kaggle/input/leapgestrecog/leapGestRecog/07/05_thumb/frame_07_05_0192.png,05_thumb
/kaggle/input/leapgestrecog/leapGestRecog/07/05_thumb/frame_07_05_0050.png,05_thumb
/kaggle/input/leapgestrecog/leapGestRecog/07/05_thumb/frame_07_05_0178.png,05_thumb
/kaggle/input/leapgestrecog/leapGestRecog/07/05_thumb/frame_07_05_0082.png,05_thumb
/kaggle/input/leapgestrecog/leapGestRecog/07/05_thumb/frame_07_05_0151.png,05_thumb
/kaggle/input/leapgestrecog/leapGestRecog/07/05_thumb/frame_07_05_0161.png,05_thumb
/kaggle/input/leapgestrecog/leapGestRecog/07/05_thumb/frame_07_05_0061.png,05_thumb
/kaggle/input/leapgestrecog/leapGestRecog/07/05_thumb/frame_07_05_0154.png,05_thumb
/kaggle/input/leapgestrecog/leapGestRecog/07/05_thumb/frame_07_05_0014.png,05_thumb
/kaggle/input/leapgestrecog/leapGestRecog/07/05_thumb/frame_07_05_0113.png,05_thumb
/kaggle/input/leapgestrecog/leapGestRecog/07/05_thumb/frame_07_05_0081.png,05_thumb
/kaggle/input/leapgestrecog/leapGestRecog/07/05_thumb/frame_07_05_0115.png,05_thumb
/kaggle/input/leapgestrecog/leapGestRecog/07/05_thumb/frame_07_05_0091.png,05_thumb
/kaggle/input/leapgestrecog/leapGestRecog/07/05_thumb/frame_07_05_0142.png,05_thumb
/kaggle/input/leapgestrecog/leapGestRecog/07/05_thumb/frame_07_05_0100.png,05_thumb
/kaggle/input/leapgestrecog/leapGestRecog/07/05_thumb/frame_07_05_0027.png,05_thumb
/kaggle/input/leapgestrecog/leapGestRecog/07/05_thumb/frame_07_05_0103.png,05_thumb
/kaggle/input/leapgestrecog/leapGestRecog/07/05_thumb/frame_07_05_0177.png,05_thumb
/kaggle/input/leapgestrecog/leapGestRecog/07/05_thumb/frame_07_05_0049.png,05_thumb
/kaggle/input/leapgestrecog/leapGestRecog/07/05_thumb/frame_07_05_0186.png,05_thumb
/kaggle/input/leapgestrecog/leapGestRecog/07/05_thumb/frame_07_05_0117.png,05_thumb
/kaggle/input/leapgestrecog/leapGestRecog/07/05_thumb/frame_07_05_0188.png,05_thumb
/kaggle/input/leapgestrecog/leapGestRecog/07/05_thumb/frame_07_05_0025.png,05_thumb
/kaggle/input/leapgestrecog/leapGestRecog/07/05_thumb/frame_07_05_0163.png,05_thumb
/kaggle/input/leapgestrecog/leapGestRecog/07/05_thumb/frame_07_05_0124.png,05_thumb
/kaggle/input/leapgestrecog/leapGestRecog/07/05_thumb/frame_07_05_0168.png,05_thumb
/kaggle/input/leapgestrecog/leapGestRecog/07/05_thumb/frame_07_05_0038.png,05_thumb
/kaggle/input/leapgestrecog/leapGestRecog/07/05_thumb/frame_07_05_0054.png,05_thumb
/kaggle/input/leapgestrecog/leapGestRecog/07/05_thumb/frame_07_05_0023.png,05_thumb
/kaggle/input/leapgestrecog/leapGestRecog/07/05_thumb/frame_07_05_0017.png,05_thumb
/kaggle/input/leapgestrecog/leapGestRecog/07/01_palm/frame_07_01_0175.png,01_palm
/kaggle/input/leapgestrecog/leapGestRecog/07/01_palm/frame_07_01_0097.png,01_palm
/kaggle/input/leapgestrecog/leapGestRecog/07/01_palm/frame_07_01_0144.png,01_palm
/kaggle/input/leapgestrecog/leapGestRecog/07/01_palm/frame_07_01_0083.png,01_palm
/kaggle/input/leapgestrecog/leapGestRecog/07/01_palm/frame_07_01_0096.png,01_palm
/kaggle/input/leapgestrecog/leapGestRecog/07/01_palm/frame_07_01_0182.png,01_palm
/kaggle/input/leapgestrecog/leapGestRecog/07/01_palm/frame_07_01_0160.png,01_palm
/kaggle/input/leapgestrecog/leapGestRecog/07/01_palm/frame_07_01_0192.png,01_palm
/kaggle/input/leapgestrecog/leapGestRecog/07/01_palm/frame_07_01_0152.png,01_palm
/kaggle/input/leapgestrecog/leapGestRecog/07/01_palm/frame_07_01_0116.png,01_palm
/kaggle/input/leapgestrecog/leapGestRecog/07/01_palm/frame_07_01_0055.png,01_palm
/kaggle/input/leapgestrecog/leapGestRecog/07/01_palm/frame_07_01_0120.png,01_palm
/kaggle/input/leapgestrecog/leapGestRecog/07/01_palm/frame_07_01_0122.png,01_palm
/kaggle/input/leapgestrecog/leapGestRecog/07/01_palm/frame_07_01_0040.png,01_palm
/kaggle/input/leapgestrecog/leapGestRecog/07/01_palm/frame_07_01_0041.png,01_palm
/kaggle/input/leapgestrecog/leapGestRecog/07/01_palm/frame_07_01_0076.png,01_palm
/kaggle/input/leapgestrecog/leapGestRecog/07/01_palm/frame_07_01_0158.png,01_palm
/kaggle/input/leapgestrecog/leapGestRecog/07/01_palm/frame_07_01_0049.png,01_palm
/kaggle/input/leapgestrecog/leapGestRecog/07/01_palm/frame_07_01_0168.png,01_palm
/kaggle/input/leapgestrecog/leapGestRecog/07/01_palm/frame_07_01_0178.png,01_palm
/kaggle/input/leapgestrecog/leapGestRecog/07/01_palm/frame_07_01_0014.png,01_palm
/kaggle/input/leapgestrecog/leapGestRecog/07/01_palm/frame_07_01_0023.png,01_palm
/kaggle/input/leapgestrecog/leapGestRecog/07/01_palm/frame_07_01_0052.png,01_palm
/kaggle/input/leapgestrecog/leapGestRecog/07/01_palm/frame_07_01_0145.png,01_palm
/kaggle/input/leapgestrecog/leapGestRecog/07/01_palm/frame_07_01_0024.png,01_palm
/kaggle/input/leapgestrecog/leapGestRecog/07/01_palm/frame_07_01_0190.png,01_palm
/kaggle/input/leapgestrecog/leapGestRecog/07/01_palm/frame_07_01_0033.png,01_palm
/kaggle/input/leapgestrecog/leapGestRecog/07/01_palm/frame_07_01_0183.png,01_palm
/kaggle/input/leapgestrecog/leapGestRecog/07/01_palm/frame_07_01_0147.png,01_palm
/kaggle/input/leapgestrecog/leapGestRecog/07/01_palm/frame_07_01_0191.png,01_palm
/kaggle/input/leapgestrecog/leapGestRecog/07/01_palm/frame_07_01_0194.png,01_palm
/kaggle/input/leapgestrecog/leapGestRecog/07/01_palm/frame_07_01_0171.png,01_palm
/kaggle/input/leapgestrecog/leapGestRecog/07/01_palm/frame_07_01_0135.png,01_palm
/kaggle/input/leapgestrecog/leapGestRecog/07/01_palm/frame_07_01_0005.png,01_palm
/kaggle/input/leapgestrecog/leapGestRecog/07/01_palm/frame_07_01_0102.png,01_palm
/kaggle/input/leapgestrecog/leapGestRecog/07/01_palm/frame_07_01_0063.png,01_palm
/kaggle/input/leapgestrecog/leapGestRecog/07/01_palm/frame_07_01_0108.png,01_palm
/kaggle/input/leapgestrecog/leapGestRecog/07/01_palm/frame_07_01_0157.png,01_palm
/kaggle/input/leapgestrecog/leapGestRecog/07/01_palm/frame_07_01_0042.png,01_palm
/kaggle/input/leapgestrecog/leapGestRecog/07/01_palm/frame_07_01_0084.png,01_palm
/kaggle/input/leapgestrecog/leapGestRecog/07/01_palm/frame_07_01_0019.png,01_palm
/kaggle/input/leapgestrecog/leapGestRecog/07/01_palm/frame_07_01_0159.png,01_palm
/kaggle/input/leapgestrecog/leapGestRecog/07/01_palm/frame_07_01_0073.png,01_palm
/kaggle/input/leapgestrecog/leapGestRecog/07/01_palm/frame_07_01_0136.png,01_palm
/kaggle/input/leapgestrecog/leapGestRecog/07/01_palm/frame_07_01_0129.png,01_palm
/kaggle/input/leapgestrecog/leapGestRecog/07/01_palm/frame_07_01_0091.png,01_palm
/kaggle/input/leapgestrecog/leapGestRecog/07/01_palm/frame_07_01_0003.png,01_palm
/kaggle/input/leapgestrecog/leapGestRecog/07/01_palm/frame_07_01_0089.png,01_palm
/kaggle/input/leapgestrecog/leapGestRecog/07/01_palm/frame_07_01_0128.png,01_palm
/kaggle/input/leapgestrecog/leapGestRecog/07/01_palm/frame_07_01_0020.png,01_palm
/kaggle/input/leapgestrecog/leapGestRecog/07/01_palm/frame_07_01_0002.png,01_palm
/kaggle/input/leapgestrecog/leapGestRecog/07/01_palm/frame_07_01_0113.png,01_palm
/kaggle/input/leapgestrecog/leapGestRecog/07/01_palm/frame_07_01_0162.png,01_palm
/kaggle/input/leapgestrecog/leapGestRecog/07/01_palm/frame_07_01_0179.png,01_palm
/kaggle/input/leapgestrecog/leapGestRecog/07/01_palm/frame_07_01_0143.png,01_palm
/kaggle/input/leapgestrecog/leapGestRecog/07/01_palm/frame_07_01_0172.png,01_palm
/kaggle/input/leapgestrecog/leapGestRecog/07/01_palm/frame_07_01_0117.png,01_palm
/kaggle/input/leapgestrecog/leapGestRecog/07/01_palm/frame_07_01_0133.png,01_palm
/kaggle/input/leapgestrecog/leapGestRecog/07/01_palm/frame_07_01_0090.png,01_palm
/kaggle/input/leapgestrecog/leapGestRecog/07/01_palm/frame_07_01_0069.png,01_palm
/kaggle/input/leapgestrecog/leapGestRecog/07/01_palm/frame_07_01_0149.png,01_palm
/kaggle/input/leapgestrecog/leapGestRecog/07/01_palm/frame_07_01_0066.png,01_palm
/kaggle/input/leapgestrecog/leapGestRecog/07/01_palm/frame_07_01_0050.png,01_palm
/kaggle/input/leapgestrecog/leapGestRecog/07/01_palm/frame_07_01_0132.png,01_palm
/kaggle/input/leapgestrecog/leapGestRecog/07/01_palm/frame_07_01_0026.png,01_palm
/kaggle/input/leapgestrecog/leapGestRecog/07/01_palm/frame_07_01_0173.png,01_palm
/kaggle/input/leapgestrecog/leapGestRecog/07/01_palm/frame_07_01_0062.png,01_palm
/kaggle/input/leapgestrecog/leapGestRecog/07/01_palm/frame_07_01_0064.png,01_palm
/kaggle/input/leapgestrecog/leapGestRecog/07/01_palm/frame_07_01_0200.png,01_palm
/kaggle/input/leapgestrecog/leapGestRecog/07/01_palm/frame_07_01_0009.png,01_palm
/kaggle/input/leapgestrecog/leapGestRecog/07/01_palm/frame_07_01_0013.png,01_palm
/kaggle/input/leapgestrecog/leapGestRecog/07/01_palm/frame_07_01_0094.png,01_palm
/kaggle/input/leapgestrecog/leapGestRecog/07/01_palm/frame_07_01_0174.png,01_palm
/kaggle/input/leapgestrecog/leapGestRecog/07/01_palm/frame_07_01_0188.png,01_palm
/kaggle/input/leapgestrecog/leapGestRecog/07/01_palm/frame_07_01_0150.png,01_palm
/kaggle/input/leapgestrecog/leapGestRecog/07/01_palm/frame_07_01_0087.png,01_palm
/kaggle/input/leapgestrecog/leapGestRecog/07/01_palm/frame_07_01_0077.png,01_palm
/kaggle/input/leapgestrecog/leapGestRecog/07/01_palm/frame_07_01_0086.png,01_palm
/kaggle/input/leapgestrecog/leapGestRecog/07/01_palm/frame_07_01_0018.png,01_palm
/kaggle/input/leapgestrecog/leapGestRecog/07/01_palm/frame_07_01_0118.png,01_palm
/kaggle/input/leapgestrecog/leapGestRecog/07/01_palm/frame_07_01_0036.png,01_palm
/kaggle/input/leapgestrecog/leapGestRecog/07/01_palm/frame_07_01_0114.png,01_palm
/kaggle/input/leapgestrecog/leapGestRecog/07/01_palm/frame_07_01_0038.png,01_palm
/kaggle/input/leapgestrecog/leapGestRecog/07/01_palm/frame_07_01_0021.png,01_palm
/kaggle/input/leapgestrecog/leapGestRecog/07/01_palm/frame_07_01_0048.png,01_palm
/kaggle/input/leapgestrecog/leapGestRecog/07/01_palm/frame_07_01_0025.png,01_palm
/kaggle/input/leapgestrecog/leapGestRecog/07/01_palm/frame_07_01_0139.png,01_palm
/kaggle/input/leapgestrecog/leapGestRecog/07/01_palm/frame_07_01_0028.png,01_palm
/kaggle/input/leapgestrecog/leapGestRecog/07/01_palm/frame_07_01_0131.png,01_palm
/kaggle/input/leapgestrecog/leapGestRecog/07/01_palm/frame_07_01_0060.png,01_palm
/kaggle/input/leapgestrecog/leapGestRecog/07/01_palm/frame_07_01_0075.png,01_palm
/kaggle/input/leapgestrecog/leapGestRecog/07/01_palm/frame_07_01_0065.png,01_palm
/kaggle/input/leapgestrecog/leapGestRecog/07/01_palm/frame_07_01_0078.png,01_palm
/kaggle/input/leapgestrecog/leapGestRecog/07/01_palm/frame_07_01_0193.png,01_palm
/kaggle/input/leapgestrecog/leapGestRecog/07/01_palm/frame_07_01_0101.png,01_palm
/kaggle/input/leapgestrecog/leapGestRecog/07/01_palm/frame_07_01_0154.png,01_palm
/kaggle/input/leapgestrecog/leapGestRecog/07/01_palm/frame_07_01_0180.png,01_palm
/kaggle/input/leapgestrecog/leapGestRecog/07/01_palm/frame_07_01_0155.png,01_palm
/kaggle/input/leapgestrecog/leapGestRecog/07/01_palm/frame_07_01_0079.png,01_palm
/kaggle/input/leapgestrecog/leapGestRecog/07/01_palm/frame_07_01_0085.png,01_palm
/kaggle/input/leapgestrecog/leapGestRecog/07/01_palm/frame_07_01_0046.png,01_palm
/kaggle/input/leapgestrecog/leapGestRecog/07/01_palm/frame_07_01_0127.png,01_palm
/kaggle/input/leapgestrecog/leapGestRecog/07/01_palm/frame_07_01_0037.png,01_palm
/kaggle/input/leapgestrecog/leapGestRecog/07/01_palm/frame_07_01_0051.png,01_palm
/kaggle/input/leapgestrecog/leapGestRecog/07/01_palm/frame_07_01_0100.png,01_palm
/kaggle/input/leapgestrecog/leapGestRecog/07/01_palm/frame_07_01_0148.png,01_palm
/kaggle/input/leapgestrecog/leapGestRecog/07/01_palm/frame_07_01_0198.png,01_palm
/kaggle/input/leapgestrecog/leapGestRecog/07/01_palm/frame_07_01_0161.png,01_palm
/kaggle/input/leapgestrecog/leapGestRecog/07/01_palm/frame_07_01_0166.png,01_palm
/kaggle/input/leapgestrecog/leapGestRecog/07/01_palm/frame_07_01_0134.png,01_palm
/kaggle/input/leapgestrecog/leapGestRecog/07/01_palm/frame_07_01_0072.png,01_palm
/kaggle/input/leapgestrecog/leapGestRecog/07/01_palm/frame_07_01_0031.png,01_palm
/kaggle/input/leapgestrecog/leapGestRecog/07/01_palm/frame_07_01_0185.png,01_palm
/kaggle/input/leapgestrecog/leapGestRecog/07/01_palm/frame_07_01_0034.png,01_palm
/kaggle/input/leapgestrecog/leapGestRecog/07/01_palm/frame_07_01_0125.png,01_palm
/kaggle/input/leapgestrecog/leapGestRecog/07/01_palm/frame_07_01_0057.png,01_palm
/kaggle/input/leapgestrecog/leapGestRecog/07/01_palm/frame_07_01_0177.png,01_palm
/kaggle/input/leapgestrecog/leapGestRecog/07/01_palm/frame_07_01_0104.png,01_palm
/kaggle/input/leapgestrecog/leapGestRecog/07/01_palm/frame_07_01_0184.png,01_palm
/kaggle/input/leapgestrecog/leapGestRecog/07/01_palm/frame_07_01_0022.png,01_palm
/kaggle/input/leapgestrecog/leapGestRecog/07/01_palm/frame_07_01_0093.png,01_palm
/kaggle/input/leapgestrecog/leapGestRecog/07/01_palm/frame_07_01_0123.png,01_palm
/kaggle/input/leapgestrecog/leapGestRecog/07/01_palm/frame_07_01_0068.png,01_palm
/kaggle/input/leapgestrecog/leapGestRecog/07/01_palm/frame_07_01_0015.png,01_palm
/kaggle/input/leapgestrecog/leapGestRecog/07/01_palm/frame_07_01_0124.png,01_palm
/kaggle/input/leapgestrecog/leapGestRecog/07/01_palm/frame_07_01_0007.png,01_palm
/kaggle/input/leapgestrecog/leapGestRecog/07/01_palm/frame_07_01_0109.png,01_palm
/kaggle/input/leapgestrecog/leapGestRecog/07/01_palm/frame_07_01_0141.png,01_palm
/kaggle/input/leapgestrecog/leapGestRecog/07/01_palm/frame_07_01_0196.png,01_palm
/kaggle/input/leapgestrecog/leapGestRecog/07/01_palm/frame_07_01_0095.png,01_palm
/kaggle/input/leapgestrecog/leapGestRecog/07/01_palm/frame_07_01_0010.png,01_palm
/kaggle/input/leapgestrecog/leapGestRecog/07/01_palm/frame_07_01_0115.png,01_palm
/kaggle/input/leapgestrecog/leapGestRecog/07/01_palm/frame_07_01_0035.png,01_palm
/kaggle/input/leapgestrecog/leapGestRecog/07/01_palm/frame_07_01_0187.png,01_palm
/kaggle/input/leapgestrecog/leapGestRecog/07/01_palm/frame_07_01_0011.png,01_palm
/kaggle/input/leapgestrecog/leapGestRecog/07/01_palm/frame_07_01_0071.png,01_palm
/kaggle/input/leapgestrecog/leapGestRecog/07/01_palm/frame_07_01_0176.png,01_palm
/kaggle/input/leapgestrecog/leapGestRecog/07/01_palm/frame_07_01_0189.png,01_palm
/kaggle/input/leapgestrecog/leapGestRecog/07/01_palm/frame_07_01_0142.png,01_palm
/kaggle/input/leapgestrecog/leapGestRecog/07/01_palm/frame_07_01_0186.png,01_palm
/kaggle/input/leapgestrecog/leapGestRecog/07/01_palm/frame_07_01_0110.png,01_palm
/kaggle/input/leapgestrecog/leapGestRecog/07/01_palm/frame_07_01_0088.png,01_palm
/kaggle/input/leapgestrecog/leapGestRecog/07/01_palm/frame_07_01_0111.png,01_palm
/kaggle/input/leapgestrecog/leapGestRecog/07/01_palm/frame_07_01_0126.png,01_palm
/kaggle/input/leapgestrecog/leapGestRecog/07/01_palm/frame_07_01_0043.png,01_palm
/kaggle/input/leapgestrecog/leapGestRecog/07/01_palm/frame_07_01_0053.png,01_palm
/kaggle/input/leapgestrecog/leapGestRecog/07/01_palm/frame_07_01_0197.png,01_palm
/kaggle/input/leapgestrecog/leapGestRecog/07/01_palm/frame_07_01_0001.png,01_palm
/kaggle/input/leapgestrecog/leapGestRecog/07/01_palm/frame_07_01_0032.png,01_palm
/kaggle/input/leapgestrecog/leapGestRecog/07/01_palm/frame_07_01_0140.png,01_palm
/kaggle/input/leapgestrecog/leapGestRecog/07/01_palm/frame_07_01_0044.png,01_palm
/kaggle/input/leapgestrecog/leapGestRecog/07/01_palm/frame_07_01_0045.png,01_palm
/kaggle/input/leapgestrecog/leapGestRecog/07/01_palm/frame_07_01_0006.png,01_palm
/kaggle/input/leapgestrecog/leapGestRecog/07/01_palm/frame_07_01_0059.png,01_palm
/kaggle/input/leapgestrecog/leapGestRecog/07/01_palm/frame_07_01_0181.png,01_palm
/kaggle/input/leapgestrecog/leapGestRecog/07/01_palm/frame_07_01_0074.png,01_palm
/kaggle/input/leapgestrecog/leapGestRecog/07/01_palm/frame_07_01_0107.png,01_palm
/kaggle/input/leapgestrecog/leapGestRecog/07/01_palm/frame_07_01_0195.png,01_palm
/kaggle/input/leapgestrecog/leapGestRecog/07/01_palm/frame_07_01_0004.png,01_palm
/kaggle/input/leapgestrecog/leapGestRecog/07/01_palm/frame_07_01_0058.png,01_palm
/kaggle/input/leapgestrecog/leapGestRecog/07/01_palm/frame_07_01_0130.png,01_palm
/kaggle/input/leapgestrecog/leapGestRecog/07/01_palm/frame_07_01_0080.png,01_palm
/kaggle/input/leapgestrecog/leapGestRecog/07/01_palm/frame_07_01_0156.png,01_palm
/kaggle/input/leapgestrecog/leapGestRecog/07/01_palm/frame_07_01_0029.png,01_palm
/kaggle/input/leapgestrecog/leapGestRecog/07/01_palm/frame_07_01_0169.png,01_palm
/kaggle/input/leapgestrecog/leapGestRecog/07/01_palm/frame_07_01_0067.png,01_palm
/kaggle/input/leapgestrecog/leapGestRecog/07/01_palm/frame_07_01_0081.png,01_palm
/kaggle/input/leapgestrecog/leapGestRecog/07/01_palm/frame_07_01_0092.png,01_palm
/kaggle/input/leapgestrecog/leapGestRecog/07/01_palm/frame_07_01_0151.png,01_palm
/kaggle/input/leapgestrecog/leapGestRecog/07/01_palm/frame_07_01_0017.png,01_palm
/kaggle/input/leapgestrecog/leapGestRecog/07/01_palm/frame_07_01_0098.png,01_palm
/kaggle/input/leapgestrecog/leapGestRecog/07/01_palm/frame_07_01_0106.png,01_palm
/kaggle/input/leapgestrecog/leapGestRecog/07/01_palm/frame_07_01_0167.png,01_palm
/kaggle/input/leapgestrecog/leapGestRecog/07/01_palm/frame_07_01_0047.png,01_palm
/kaggle/input/leapgestrecog/leapGestRecog/07/01_palm/frame_07_01_0170.png,01_palm
/kaggle/input/leapgestrecog/leapGestRecog/07/01_palm/frame_07_01_0070.png,01_palm
/kaggle/input/leapgestrecog/leapGestRecog/07/01_palm/frame_07_01_0061.png,01_palm
/kaggle/input/leapgestrecog/leapGestRecog/07/01_palm/frame_07_01_0137.png,01_palm
/kaggle/input/leapgestrecog/leapGestRecog/07/01_palm/frame_07_01_0099.png,01_palm
/kaggle/input/leapgestrecog/leapGestRecog/07/01_palm/frame_07_01_0027.png,01_palm
/kaggle/input/leapgestrecog/leapGestRecog/07/01_palm/frame_07_01_0199.png,01_palm
/kaggle/input/leapgestrecog/leapGestRecog/07/01_palm/frame_07_01_0012.png,01_palm
/kaggle/input/leapgestrecog/leapGestRecog/07/01_palm/frame_07_01_0103.png,01_palm
